lr,l1,l2,lr_newton_cg,lr_sag,lr_lbfgs
0.7589177960170708,0.8065222900304632,0.8007422008591877,0.8076334082476276,0.6373282228122372,0.8007422008591877
0.754596071015863,0.8063872255489022,0.8009244668557621,0.8075428091186049,0.5511083096963967,0.8009244668557621
0.7549322165141105,0.8064425465871075,0.8006194134484306,0.8075820687870343,0.41510836895534214,0.8006194134484306
0.754596071015863,0.8063872255489022,0.8009244668557621,0.8075428091186049,0.5511083096963967,0.8009244668557621
lr_lbfgs
0.8007422008591877
0.8009244668557621
0.8006194134484306
0.8009244668557621
