lr,l1,l2,lr_newton_cg,lr_sag,lr_lbfgs
0.7586782349988986,0.8161760188888523,0.804540845470894,0.815357702001052,0.6373282228122372,0.804540845470894
0.7543859649122807,0.8158420002101061,0.8002941485450152,0.8150015757957769,0.5511083096963967,0.8002941485450152
0.7547234926919547,0.8159498409455843,0.8005723751643756,0.8151145544918097,0.41510836895534214,0.8005723751643756
0.7543859649122807,0.8158420002101061,0.8002941485450152,0.8150015757957769,0.5511083096963967,0.8002941485450152
